ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo
16974,12/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Jacob Santos,0.0,20.66,700
16975,12/04/2021,Hacienda Pública. IVA repercutido,477,0.0,11.28,Shawn Scott,0.0,0.0,400
16976,12/04/2021,Clientes (euros),430,65.0,0.0,Shawn Scott,0.0,0.0,400
16977,12/04/2021,Prestaciones de servicios en España,705,0.0,53.72,Shawn Scott,0.0,53.72,700
16978,12/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.25,Ethan Adams,0.0,0.0,400
16979,12/04/2021,Clientes (euros),430,30.25,0.0,Ethan Adams,0.0,0.0,400
16980,12/04/2021,Prestaciones de servicios en España,705,0.0,25.0,Ethan Adams,0.0,25.0,700
16981,12/04/2021,BBVA,572,64.73,0.0,Shawn Scott,0.0,0.0,500
16982,12/04/2021,Servicios bancarios y similares,626,0.27,0.0,Shawn Scott,0.27,0.0,600
16983,12/04/2021,Clientes (euros),430,0.0,65.0,Shawn Scott,0.0,0.0,400
16984,12/04/2021,BBVA,572,25.0,0.0,Jacob Santos,0.0,0.0,500
16985,12/04/2021,Clientes (euros),430,0.0,25.0,Jacob Santos,0.0,0.0,400
16986,12/04/2021,BBVA,572,157.3,0.0,Jeremy Dalton,0.0,0.0,500
16987,12/04/2021,Clientes (euros),430,0.0,157.3,Jeremy Dalton,0.0,0.0,400
16988,12/04/2021,BBVA,572,374.56,0.0,Rebekah Greene,0.0,0.0,500
16989,12/04/2021,Clientes (euros),430,0.0,374.56,Rebekah Greene,0.0,0.0,400
16990,12/04/2021,BBVA,572,40.0,0.0,Nicholas Lawrence,0.0,0.0,500
16991,12/04/2021,Clientes (euros),430,0.0,40.0,Nicholas Lawrence,0.0,0.0,400
16992,12/04/2021,Hacienda Pública. IVA repercutido,477,0.0,756.38,Amber Vang,0.0,0.0,400
16993,12/04/2021,Prestaciones de servicios en España,705,0.0,2736.91,Amber Vang,0.0,2736.91,700
16994,12/04/2021,Clientes (euros),430,4358.19,0.0,Amber Vang,0.0,0.0,400
16995,12/04/2021,Prestaciones de servicios en España,705,0.0,864.9,Amber Vang,0.0,864.9,700
16996,13/04/2021,BBVA,572,50.0,0.0,Martha Smith,0.0,0.0,500
16997,13/04/2021,Clientes (euros),430,0.0,50.0,Martha Smith,0.0,0.0,400
16998,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,8.68,Martha Smith,0.0,0.0,400
16999,13/04/2021,Clientes (euros),430,50.0,0.0,Martha Smith,0.0,0.0,400
17000,13/04/2021,Prestaciones de servicios en España,705,0.0,41.32,Martha Smith,0.0,41.32,700
17001,13/04/2021,BBVA,572,0.0,1.55,Tommy Walter,0.0,0.0,500
17002,13/04/2021,Servicios bancarios y similares,626,1.55,0.0,Sierra Johnson,1.55,0.0,600
17003,13/04/2021,BBVA,572,25.0,0.0,Jennifer James,0.0,0.0,500
17004,13/04/2021,Clientes (euros),430,0.0,25.0,Jennifer James,0.0,0.0,400
17005,13/04/2021,BBVA,572,25.0,0.0,Kara Hernandez,0.0,0.0,500
17006,13/04/2021,Clientes (euros),430,0.0,25.0,Kara Hernandez,0.0,0.0,400
17007,13/04/2021,BBVA,572,30.0,0.0,Lorraine Turner,0.0,0.0,500
17008,13/04/2021,Clientes (euros),430,0.0,30.0,Lorraine Turner,0.0,0.0,400
17009,13/04/2021,BBVA,572,25.0,0.0,Mary Nelson,0.0,0.0,500
17010,13/04/2021,Clientes (euros),430,0.0,25.0,Mary Nelson,0.0,0.0,400
17011,13/04/2021,BBVA,572,25.0,0.0,Breanna Rivas,0.0,0.0,500
17012,13/04/2021,Clientes (euros),430,0.0,25.0,Breanna Rivas,0.0,0.0,400
17013,13/04/2021,BBVA,572,30.0,0.0,Nathan Wilson,0.0,0.0,500
17014,13/04/2021,Clientes (euros),430,0.0,30.0,Nathan Wilson,0.0,0.0,400
17015,13/04/2021,BBVA,572,30.0,0.0,Brian Gonzalez,0.0,0.0,500
17016,13/04/2021,Clientes (euros),430,0.0,30.0,Brian Gonzalez,0.0,0.0,400
17017,13/04/2021,BBVA,572,25.0,0.0,Dennis Mills,0.0,0.0,500
17018,13/04/2021,Clientes (euros),430,0.0,25.0,Dennis Mills,0.0,0.0,400
17019,13/04/2021,BBVA,572,25.0,0.0,Michael Phillips,0.0,0.0,500
17020,13/04/2021,Clientes (euros),430,0.0,25.0,Michael Phillips,0.0,0.0,400
17021,13/04/2021,BBVA,572,25.0,0.0,Jon Clark,0.0,0.0,500
17022,13/04/2021,Clientes (euros),430,0.0,25.0,Jon Clark,0.0,0.0,400
17023,13/04/2021,BBVA,572,25.0,0.0,Erin Smith,0.0,0.0,500
17024,13/04/2021,Clientes (euros),430,0.0,25.0,Erin Smith,0.0,0.0,400
17025,13/04/2021,BBVA,572,25.0,0.0,Susan Conley,0.0,0.0,500
17026,13/04/2021,Clientes (euros),430,0.0,25.0,Susan Conley,0.0,0.0,400
17027,13/04/2021,BBVA,572,50.0,0.0,Brittany Davis,0.0,0.0,500
17028,13/04/2021,Clientes (euros),430,0.0,50.0,Brittany Davis,0.0,0.0,400
17029,13/04/2021,BBVA,572,25.0,0.0,Misty Garcia,0.0,0.0,500
17030,13/04/2021,Clientes (euros),430,0.0,25.0,Misty Garcia,0.0,0.0,400
17031,13/04/2021,BBVA,572,25.0,0.0,David Hinton,0.0,0.0,500
17032,13/04/2021,Clientes (euros),430,0.0,25.0,David Hinton,0.0,0.0,400
17033,13/04/2021,BBVA,572,50.0,0.0,John Garcia,0.0,0.0,500
17034,13/04/2021,Clientes (euros),430,0.0,50.0,John Garcia,0.0,0.0,400
17035,13/04/2021,BBVA,572,25.0,0.0,Andrew Roberts,0.0,0.0,500
17036,13/04/2021,Clientes (euros),430,0.0,25.0,Andrew Roberts,0.0,0.0,400
17037,13/04/2021,BBVA,572,25.0,0.0,Emily Rodgers,0.0,0.0,500
17038,13/04/2021,Clientes (euros),430,0.0,25.0,Emily Rodgers,0.0,0.0,400
17039,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Jennifer James,0.0,0.0,400
17040,13/04/2021,Clientes (euros),430,25.0,0.0,Jennifer James,0.0,0.0,400
17041,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Jennifer James,0.0,20.66,700
17042,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Misty Garcia,0.0,0.0,400
17043,13/04/2021,Clientes (euros),430,25.0,0.0,Misty Garcia,0.0,0.0,400
17044,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Misty Garcia,0.0,20.66,700
17045,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Andrew Roberts,0.0,0.0,400
17046,13/04/2021,Clientes (euros),430,25.0,0.0,Andrew Roberts,0.0,0.0,400
17047,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Andrew Roberts,0.0,20.66,700
17048,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Nathan Wilson,0.0,0.0,400
17049,13/04/2021,Clientes (euros),430,30.0,0.0,Nathan Wilson,0.0,0.0,400
17050,13/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Nathan Wilson,0.0,24.79,700
17051,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Emily Rodgers,0.0,0.0,400
17052,13/04/2021,Clientes (euros),430,25.0,0.0,Emily Rodgers,0.0,0.0,400
17053,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Emily Rodgers,0.0,20.66,700
17054,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Jon Clark,0.0,0.0,400
17055,13/04/2021,Clientes (euros),430,25.0,0.0,Jon Clark,0.0,0.0,400
17056,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Jon Clark,0.0,20.66,700
17057,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Erin Smith,0.0,0.0,400
17058,13/04/2021,Clientes (euros),430,25.0,0.0,Erin Smith,0.0,0.0,400
17059,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Erin Smith,0.0,20.66,700
17060,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Susan Conley,0.0,0.0,400
17061,13/04/2021,Clientes (euros),430,25.0,0.0,Susan Conley,0.0,0.0,400
17062,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Susan Conley,0.0,20.66,700
17063,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Mary Nelson,0.0,0.0,400
17064,13/04/2021,Clientes (euros),430,25.0,0.0,Mary Nelson,0.0,0.0,400
17065,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Mary Nelson,0.0,20.66,700
17066,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Michael Phillips,0.0,0.0,400
17067,13/04/2021,Clientes (euros),430,25.0,0.0,Michael Phillips,0.0,0.0,400
17068,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Michael Phillips,0.0,20.66,700
17069,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Brian Gonzalez,0.0,0.0,400
17070,13/04/2021,Clientes (euros),430,30.0,0.0,Brian Gonzalez,0.0,0.0,400
17071,13/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Brian Gonzalez,0.0,24.79,700
17072,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Breanna Rivas,0.0,0.0,400
17073,13/04/2021,Clientes (euros),430,25.0,0.0,Breanna Rivas,0.0,0.0,400
17074,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Breanna Rivas,0.0,20.66,700
17075,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Dennis Mills,0.0,0.0,400
17076,13/04/2021,Clientes (euros),430,25.0,0.0,Dennis Mills,0.0,0.0,400
17077,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Dennis Mills,0.0,20.66,700
17078,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Kara Hernandez,0.0,0.0,400
17079,13/04/2021,Clientes (euros),430,25.0,0.0,Kara Hernandez,0.0,0.0,400
17080,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Kara Hernandez,0.0,20.66,700
17081,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,8.68,Brittany Davis,0.0,0.0,400
17082,13/04/2021,Clientes (euros),430,50.0,0.0,Brittany Davis,0.0,0.0,400
17083,13/04/2021,Prestaciones de servicios en España,705,0.0,41.32,Brittany Davis,0.0,41.32,700
17084,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,David Hinton,0.0,0.0,400
17085,13/04/2021,Clientes (euros),430,25.0,0.0,David Hinton,0.0,0.0,400
17086,13/04/2021,Prestaciones de servicios en España,705,0.0,20.66,David Hinton,0.0,20.66,700
17087,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Lorraine Turner,0.0,0.0,400
17088,13/04/2021,Clientes (euros),430,30.0,0.0,Lorraine Turner,0.0,0.0,400
17089,13/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Lorraine Turner,0.0,24.79,700
17090,13/04/2021,Hacienda Pública. IVA repercutido,477,0.0,8.68,John Garcia,0.0,0.0,400
17091,13/04/2021,Clientes (euros),430,50.0,0.0,John Garcia,0.0,0.0,400
17092,13/04/2021,Prestaciones de servicios en España,705,0.0,41.32,John Garcia,0.0,41.32,700
17093,14/04/2021,Cash,570,108.9,0.0,Ethan Adams,0.0,0.0,500
17094,14/04/2021,Clientes (euros),430,0.0,108.9,Ethan Adams,0.0,0.0,400
17095,14/04/2021,Clientes (euros),430,108.9,0.0,Ethan Adams,0.0,0.0,400
17096,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,18.9,Ethan Adams,0.0,0.0,400
17097,14/04/2021,Prestaciones de servicios en España,705,0.0,90.0,Ethan Adams,0.0,90.0,700
17098,14/04/2021,BBVA,572,0.0,3.49,Tommy Walter,0.0,0.0,500
17099,14/04/2021,Servicios bancarios y similares,626,3.49,0.0,Sierra Johnson,3.49,0.0,600
17100,14/04/2021,BBVA,572,36.3,0.0,Amy Ramirez,0.0,0.0,500
17101,14/04/2021,Clientes (euros),430,0.0,36.3,Amy Ramirez,0.0,0.0,400
17102,14/04/2021,BBVA,572,25.0,0.0,Peter Williams,0.0,0.0,500
17103,14/04/2021,Clientes (euros),430,0.0,25.0,Peter Williams,0.0,0.0,400
17104,14/04/2021,BBVA,572,30.0,0.0,Mary Jackson,0.0,0.0,500
17105,14/04/2021,Clientes (euros),430,0.0,30.0,Mary Jackson,0.0,0.0,400
17106,14/04/2021,BBVA,572,30.0,0.0,Jeffrey Howell,0.0,0.0,500
17107,14/04/2021,Clientes (euros),430,0.0,30.0,Jeffrey Howell,0.0,0.0,400
17108,14/04/2021,BBVA,572,30.0,0.0,Anna Briggs,0.0,0.0,500
17109,14/04/2021,Clientes (euros),430,0.0,30.0,Anna Briggs,0.0,0.0,400
17110,14/04/2021,BBVA,572,441.61,0.0,Angela Jackson,0.0,0.0,500
17111,14/04/2021,Clientes (euros),430,0.0,441.61,Angela Jackson,0.0,0.0,400
17112,14/04/2021,BBVA,572,25.0,0.0,James Rivers,0.0,0.0,500
17113,14/04/2021,Clientes (euros),430,0.0,25.0,James Rivers,0.0,0.0,400
17114,14/04/2021,BBVA,572,25.0,0.0,James Jefferson,0.0,0.0,500
17115,14/04/2021,Clientes (euros),430,0.0,25.0,James Jefferson,0.0,0.0,400
17116,14/04/2021,BBVA,572,30.0,0.0,Mariah Robles,0.0,0.0,500
17117,14/04/2021,Clientes (euros),430,0.0,30.0,Mariah Robles,0.0,0.0,400
17118,14/04/2021,BBVA,572,25.0,0.0,Michael Brown,0.0,0.0,500
17119,14/04/2021,Clientes (euros),430,0.0,25.0,Michael Brown,0.0,0.0,400
17120,14/04/2021,BBVA,572,25.0,0.0,Caitlin Perry,0.0,0.0,500
17121,14/04/2021,Clientes (euros),430,0.0,25.0,Caitlin Perry,0.0,0.0,400
17122,14/04/2021,BBVA,572,30.0,0.0,Rebekah Gregory,0.0,0.0,500
17123,14/04/2021,Clientes (euros),430,0.0,30.0,Rebekah Gregory,0.0,0.0,400
17124,14/04/2021,BBVA,572,25.0,0.0,James Howard,0.0,0.0,500
17125,14/04/2021,Clientes (euros),430,0.0,25.0,James Howard,0.0,0.0,400
17126,14/04/2021,BBVA,572,25.0,0.0,Michael Roberson,0.0,0.0,500
17127,14/04/2021,Clientes (euros),430,0.0,25.0,Michael Roberson,0.0,0.0,400
17128,14/04/2021,BBVA,572,60.0,0.0,Bianca Knapp,0.0,0.0,500
17129,14/04/2021,Clientes (euros),430,0.0,60.0,Bianca Knapp,0.0,0.0,400
17130,14/04/2021,BBVA,572,25.0,0.0,Jason Williams,0.0,0.0,500
17131,14/04/2021,Clientes (euros),430,0.0,25.0,Jason Williams,0.0,0.0,400
17132,14/04/2021,BBVA,572,110.0,0.0,Ernest Bush,0.0,0.0,500
17133,14/04/2021,Clientes (euros),430,0.0,110.0,Ernest Bush,0.0,0.0,400
17134,14/04/2021,BBVA,572,30.0,0.0,Patricia Ray,0.0,0.0,500
17135,14/04/2021,Clientes (euros),430,0.0,30.0,Patricia Ray,0.0,0.0,400
17136,14/04/2021,BBVA,572,30.0,0.0,Vanessa Santiago,0.0,0.0,500
17137,14/04/2021,Clientes (euros),430,0.0,30.0,Vanessa Santiago,0.0,0.0,400
17138,14/04/2021,BBVA,572,25.0,0.0,Joseph Haynes,0.0,0.0,500
17139,14/04/2021,Clientes (euros),430,0.0,25.0,Joseph Haynes,0.0,0.0,400
17140,14/04/2021,BBVA,572,50.0,0.0,Matthew Wright,0.0,0.0,500
17141,14/04/2021,Clientes (euros),430,0.0,50.0,Matthew Wright,0.0,0.0,400
17142,14/04/2021,BBVA,572,30.0,0.0,Michael Cruz,0.0,0.0,500
17143,14/04/2021,Clientes (euros),430,0.0,30.0,Michael Cruz,0.0,0.0,400
17144,14/04/2021,Clientes (euros),430,60.0,0.0,Bianca Knapp,0.0,0.0,400
17145,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,10.41,Bianca Knapp,0.0,0.0,400
17146,14/04/2021,Prestaciones de servicios en España,705,0.0,49.59,Bianca Knapp,0.0,49.59,700
17147,14/04/2021,Clientes (euros),430,30.0,0.0,Patricia Ray,0.0,0.0,400
17148,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Patricia Ray,0.0,0.0,400
17149,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Patricia Ray,0.0,24.79,700
17150,14/04/2021,Clientes (euros),430,30.0,0.0,Mariah Robles,0.0,0.0,400
17151,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Mariah Robles,0.0,0.0,400
17152,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Mariah Robles,0.0,24.79,700
17153,14/04/2021,Prestaciones de servicios en España,705,0.0,0.0,Amy Ramirez,0.0,0.0,700
17154,14/04/2021,Clientes (euros),430,36.3,0.0,Amy Ramirez,0.0,0.0,400
17155,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,6.3,Amy Ramirez,0.0,0.0,400
17156,14/04/2021,Prestaciones de servicios en España,705,0.0,30.0,Amy Ramirez,0.0,30.0,700
17157,14/04/2021,Clientes (euros),430,25.0,0.0,Jason Williams,0.0,0.0,400
17158,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Jason Williams,0.0,0.0,400
17159,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Jason Williams,0.0,20.66,700
17160,14/04/2021,Clientes (euros),430,25.0,0.0,James Howard,0.0,0.0,400
17161,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,James Howard,0.0,0.0,400
17162,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,James Howard,0.0,20.66,700
17163,14/04/2021,Clientes (euros),430,25.0,0.0,Michael Brown,0.0,0.0,400
17164,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Michael Brown,0.0,0.0,400
17165,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Michael Brown,0.0,20.66,700
17166,14/04/2021,Clientes (euros),430,25.0,0.0,Caitlin Perry,0.0,0.0,400
17167,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Caitlin Perry,0.0,0.0,400
17168,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Caitlin Perry,0.0,20.66,700
17169,14/04/2021,Prestaciones de servicios en España,705,0.0,0.0,Ernest Bush,0.0,0.0,700
17170,14/04/2021,Clientes (euros),430,110.0,0.0,Ernest Bush,0.0,0.0,400
17171,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,19.09,Ernest Bush,0.0,0.0,400
17172,14/04/2021,Prestaciones de servicios en España,705,0.0,90.91,Ernest Bush,0.0,90.91,700
17173,14/04/2021,Clientes (euros),430,30.0,0.0,Vanessa Santiago,0.0,0.0,400
17174,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Vanessa Santiago,0.0,0.0,400
17175,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Vanessa Santiago,0.0,24.79,700
17176,14/04/2021,Clientes (euros),430,30.0,0.0,Jeffrey Howell,0.0,0.0,400
17177,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Jeffrey Howell,0.0,0.0,400
17178,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Jeffrey Howell,0.0,24.79,700
17179,14/04/2021,Clientes (euros),430,25.0,0.0,James Jefferson,0.0,0.0,400
17180,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,James Jefferson,0.0,0.0,400
17181,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,James Jefferson,0.0,20.66,700
17182,14/04/2021,Clientes (euros),430,30.0,0.0,Rebekah Gregory,0.0,0.0,400
17183,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Rebekah Gregory,0.0,0.0,400
17184,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Rebekah Gregory,0.0,24.79,700
17185,14/04/2021,Clientes (euros),430,25.0,0.0,Michael Roberson,0.0,0.0,400
17186,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Michael Roberson,0.0,0.0,400
17187,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Michael Roberson,0.0,20.66,700
17188,14/04/2021,Prestaciones de servicios en España,705,0.0,0.0,Matthew Wright,0.0,0.0,700
17189,14/04/2021,Clientes (euros),430,50.0,0.0,Matthew Wright,0.0,0.0,400
17190,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,8.68,Matthew Wright,0.0,0.0,400
17191,14/04/2021,Prestaciones de servicios en España,705,0.0,41.32,Matthew Wright,0.0,41.32,700
17192,14/04/2021,Prestaciones de servicios en España,705,0.0,0.0,Angela Jackson,0.0,0.0,700
17193,14/04/2021,Clientes (euros),430,441.61,0.0,Angela Jackson,0.0,0.0,400
17194,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,76.64,Angela Jackson,0.0,0.0,400
17195,14/04/2021,Prestaciones de servicios en España,705,0.0,364.97,Angela Jackson,0.0,364.97,700
17196,14/04/2021,Clientes (euros),430,30.0,0.0,Mary Jackson,0.0,0.0,400
17197,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Mary Jackson,0.0,0.0,400
17198,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Mary Jackson,0.0,24.79,700
17199,14/04/2021,Clientes (euros),430,25.0,0.0,James Rivers,0.0,0.0,400
17200,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,James Rivers,0.0,0.0,400
17201,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,James Rivers,0.0,20.66,700
17202,14/04/2021,Clientes (euros),430,25.0,0.0,Peter Williams,0.0,0.0,400
17203,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Peter Williams,0.0,0.0,400
17204,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Peter Williams,0.0,20.66,700
17205,14/04/2021,Clientes (euros),430,30.0,0.0,Michael Cruz,0.0,0.0,400
17206,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Michael Cruz,0.0,0.0,400
17207,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Michael Cruz,0.0,24.79,700
17208,14/04/2021,Clientes (euros),430,25.0,0.0,Joseph Haynes,0.0,0.0,400
17209,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Joseph Haynes,0.0,0.0,400
17210,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Joseph Haynes,0.0,20.66,700
17211,14/04/2021,Clientes (euros),430,30.0,0.0,Anna Briggs,0.0,0.0,400
17212,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Anna Briggs,0.0,0.0,400
17213,14/04/2021,Prestaciones de servicios en España,705,0.0,24.79,Anna Briggs,0.0,24.79,700
17214,14/04/2021,BBVA,572,25.0,0.0,Kristin Huerta,0.0,0.0,500
17215,14/04/2021,Clientes (euros),430,0.0,25.0,Kristin Huerta,0.0,0.0,400
17216,14/04/2021,Clientes (euros),430,25.0,0.0,Kristin Huerta,0.0,0.0,400
17217,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Kristin Huerta,0.0,0.0,400
17218,14/04/2021,Prestaciones de servicios en España,705,0.0,20.66,Kristin Huerta,0.0,20.66,700
17219,14/04/2021,BBVA,572,436.81,0.0,Michele Hill,0.0,0.0,500
17220,14/04/2021,Clientes (euros),430,0.0,436.81,Michele Hill,0.0,0.0,400
17221,14/04/2021,BBVA,572,1155.88,0.0,Gabrielle Davis,0.0,0.0,500
17222,14/04/2021,Clientes (euros),430,0.0,1155.88,Gabrielle Davis,0.0,0.0,400
17223,14/04/2021,BBVA,572,778.05,0.0,Brittany Farmer,0.0,0.0,500
17224,14/04/2021,Clientes (euros),430,0.0,778.05,Brittany Farmer,0.0,0.0,400
17225,14/04/2021,BBVA,572,0.0,66.51,Michael Miller,0.0,0.0,500
17226,14/04/2021,Acreedores por prestaciones de servicios (euros),410,66.51,0.0,Michael Miller,0.0,0.0,400
17227,14/04/2021,Clientes (euros),430,613.47,0.0,Lisa Jackson,0.0,0.0,400
17228,14/04/2021,Hacienda Pública. IVA repercutido,477,0.0,106.47,Lisa Jackson,0.0,0.0,400
17229,14/04/2021,Prestaciones de servicios en España,705,0.0,507.0,Lisa Jackson,0.0,507.0,700
17230,15/04/2021,Tarjeta prepago BBVA,572,0.0,20.0,Mason Moore,0.0,0.0,500
17231,15/04/2021,Acreedores por prestaciones de servicios (euros),410,20.0,0.0,Mason Moore,0.0,0.0,400
17232,15/04/2021,Otros servicios,629,88.48,0.0,Paul Jones,88.48,0.0,600
17233,15/04/2021,Acreedores por prestaciones de servicios (euros),410,0.0,107.06,Paul Jones,0.0,0.0,400
17234,15/04/2021,Hacienda Pública. IVA soportado,472,18.58,0.0,Paul Jones,0.0,0.0,400
17235,15/04/2021,Cash,570,30.25,0.0,Ethan Adams,0.0,0.0,500
17236,15/04/2021,Clientes (euros),430,0.0,30.25,Ethan Adams,0.0,0.0,400
17237,15/04/2021,BBVA,572,25.0,0.0,Sarah Booth,0.0,0.0,500
17238,15/04/2021,Clientes (euros),430,0.0,25.0,Sarah Booth,0.0,0.0,400
17239,15/04/2021,BBVA,572,30.0,0.0,John Allen,0.0,0.0,500
17240,15/04/2021,Clientes (euros),430,0.0,30.0,John Allen,0.0,0.0,400
17241,15/04/2021,BBVA,572,25.0,0.0,Amber Walker,0.0,0.0,500
17242,15/04/2021,Clientes (euros),430,0.0,25.0,Amber Walker,0.0,0.0,400
17243,15/04/2021,BBVA,572,30.0,0.0,Jennifer Young,0.0,0.0,500
17244,15/04/2021,Clientes (euros),430,0.0,30.0,Jennifer Young,0.0,0.0,400
17245,15/04/2021,BBVA,572,37.0,0.0,Robert West,0.0,0.0,500
17246,15/04/2021,Clientes (euros),430,0.0,37.0,Robert West,0.0,0.0,400
17247,15/04/2021,BBVA,572,25.0,0.0,Jillian Wilson,0.0,0.0,500
17248,15/04/2021,Clientes (euros),430,0.0,25.0,Jillian Wilson,0.0,0.0,400
17249,15/04/2021,BBVA,572,25.0,0.0,Matthew Garcia MD,0.0,0.0,500
17250,15/04/2021,Clientes (euros),430,0.0,25.0,Matthew Garcia MD,0.0,0.0,400
17251,15/04/2021,BBVA,572,30.0,0.0,April Davis,0.0,0.0,500
17252,15/04/2021,Clientes (euros),430,0.0,30.0,April Davis,0.0,0.0,400
17253,15/04/2021,BBVA,572,30.0,0.0,Lisa Torres,0.0,0.0,500
17254,15/04/2021,Clientes (euros),430,0.0,30.0,Lisa Torres,0.0,0.0,400
17255,15/04/2021,BBVA,572,25.0,0.0,Christine Powers,0.0,0.0,500
17256,15/04/2021,Clientes (euros),430,0.0,25.0,Christine Powers,0.0,0.0,400
17257,15/04/2021,BBVA,572,30.0,0.0,Heidi Brown,0.0,0.0,500
17258,15/04/2021,Clientes (euros),430,0.0,30.0,Heidi Brown,0.0,0.0,400
17259,15/04/2021,BBVA,572,25.0,0.0,Jesse Castro,0.0,0.0,500
17260,15/04/2021,Clientes (euros),430,0.0,25.0,Jesse Castro,0.0,0.0,400
17261,15/04/2021,BBVA,572,7.0,0.0,Joseph Haynes,0.0,0.0,500
17262,15/04/2021,Clientes (euros),430,0.0,7.0,Joseph Haynes,0.0,0.0,400
17263,15/04/2021,BBVA,572,7.0,0.0,Matthew Wright,0.0,0.0,500
17264,15/04/2021,Clientes (euros),430,0.0,7.0,Matthew Wright,0.0,0.0,400
