,ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo
13305,13305,14/07/2020,Servicios bancarios y similares,626,0.0700000000000002,0.0,Jason Herrera,0.0700000000000002,0.0,600
13306,13306,14/07/2020,Clientes (euros),430,0.0,25.0,Jason Herrera,0.0,0.0,400
13307,13307,14/07/2020,BBVA,572,79.76,0.0,Christine Parker,0.0,0.0,500
13308,13308,14/07/2020,Servicios bancarios y similares,626,0.2399999999999948,0.0,Christine Parker,0.2399999999999948,0.0,600
13309,13309,14/07/2020,Clientes (euros),430,0.0,80.0,Christine Parker,0.0,0.0,400
13310,13310,14/07/2020,Clientes (euros),430,80.0,0.0,Christine Parker,0.0,0.0,400
13311,13311,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,13.88,Christine Parker,0.0,0.0,400
13312,13312,14/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Christine Parker,0.0,0.0,700
13313,13313,14/07/2020,Prestaciones de servicios en España,705,0.0,66.12,Christine Parker,0.0,66.12,700
13314,13314,14/07/2020,Clientes (euros),430,30.0,0.0,Bryan Moore,0.0,0.0,400
13315,13315,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,5.21,Bryan Moore,0.0,0.0,400
13316,13316,14/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Bryan Moore,0.0,0.0,700
13317,13317,14/07/2020,Prestaciones de servicios en España,705,0.0,24.79,Bryan Moore,0.0,24.79,700
13318,13318,14/07/2020,BBVA,572,284.14,0.0,Samantha Terry,0.0,0.0,500
13319,13319,14/07/2020,Servicios bancarios y similares,626,0.8600000000000136,0.0,Samantha Terry,0.8600000000000136,0.0,600
13320,13320,14/07/2020,Clientes (euros),430,0.0,285.0,Samantha Terry,0.0,0.0,400
13321,13321,14/07/2020,Clientes (euros),430,285.0,0.0,Samantha Terry,0.0,0.0,400
13322,13322,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,49.46,Samantha Terry,0.0,0.0,400
13323,13323,14/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Samantha Terry,0.0,0.0,700
13324,13324,14/07/2020,Prestaciones de servicios en España,705,0.0,235.54,Samantha Terry,0.0,235.54,700
13325,13325,14/07/2020,BBVA,572,50.0,0.0,Colleen Wright,0.0,0.0,500
13326,13326,14/07/2020,Clientes (euros),430,0.0,50.0,Colleen Wright,0.0,0.0,400
13327,13327,14/07/2020,Clientes (euros),430,50.0,0.0,Colleen Wright,0.0,0.0,400
13328,13328,14/07/2020,Hacienda Pública. IVA repercutido,477,0.0,8.68,Colleen Wright,0.0,0.0,400
13329,13329,14/07/2020,Prestaciones de servicios en España,705,0.0,41.32,Colleen Wright,0.0,41.32,700
13330,13330,15/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,142.43,Paul Jones,0.0,0.0,400
13331,13331,15/07/2020,Hacienda Pública. IVA soportado,472,24.72,0.0,Paul Jones,0.0,0.0,400
13332,13332,15/07/2020,Otros servicios,629,117.71,0.0,Paul Jones,117.71,0.0,600
13333,13333,15/07/2020,Clientes (euros),430,114.95,0.0,Ethan Adams,0.0,0.0,400
13334,13334,15/07/2020,Hacienda Pública. IVA repercutido,477,0.0,19.95,Ethan Adams,0.0,0.0,400
13335,13335,15/07/2020,Prestaciones de servicios en España,705,0.0,95.0,Ethan Adams,0.0,95.0,700
13336,13336,15/07/2020,BBVA,572,29.91,0.0,Bryan Moore,0.0,0.0,500
13337,13337,15/07/2020,Servicios bancarios y similares,626,0.0899999999999998,0.0,Bryan Moore,0.0899999999999998,0.0,600
13338,13338,15/07/2020,Clientes (euros),430,0.0,30.0,Bryan Moore,0.0,0.0,400
13339,13339,15/07/2020,BBVA,572,232.54,0.0,Brittany Farmer,0.0,0.0,500
13340,13340,15/07/2020,Clientes (euros),430,0.0,232.54,Brittany Farmer,0.0,0.0,400
13341,13341,16/07/2020,BBVA,572,113.27,0.0,Christie Mccullough,0.0,0.0,500
13342,13342,16/07/2020,Servicios bancarios y similares,626,1.730000000000004,0.0,Christie Mccullough,1.730000000000004,0.0,600
13343,13343,16/07/2020,Clientes (euros),430,0.0,115.0,Christie Mccullough,0.0,0.0,400
13344,13344,16/07/2020,Clientes (euros),430,115.0,0.0,Christie Mccullough,0.0,0.0,400
13345,13345,16/07/2020,Hacienda Pública. IVA repercutido,477,0.0,19.96,Christie Mccullough,0.0,0.0,400
13346,13346,16/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Christie Mccullough,0.0,0.0,700
13347,13347,16/07/2020,Prestaciones de servicios en España,705,0.0,95.04,Christie Mccullough,0.0,95.04,700
13348,13348,17/07/2020,Clientes (euros),430,82.28,0.0,Ethan Adams,0.0,0.0,400
13349,13349,17/07/2020,Hacienda Pública. IVA repercutido,477,0.0,14.28,Ethan Adams,0.0,0.0,400
13350,13350,17/07/2020,Prestaciones de servicios en España,705,0.0,68.0,Ethan Adams,0.0,68.0,700
13351,13351,17/07/2020,"Hacienda Pública, acreedora por IVA",475,3570.26,0.0,Daniel Wagner,0.0,0.0,400
13352,13352,17/07/2020,BBVA,572,0.0,3570.26,Tommy Walter,0.0,0.0,500
13353,13353,17/07/2020,BBVA,572,798.6,0.0,Ethan Adams,0.0,0.0,500
13354,13354,17/07/2020,Clientes (euros),430,0.0,798.6,Ethan Adams,0.0,0.0,400
13355,13355,17/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,3936.55,0.0,Daniel Wagner,0.0,0.0,400
13356,13356,17/07/2020,BBVA,572,0.0,3936.55,Tommy Walter,0.0,0.0,500
13357,13357,18/07/2020,BBVA,572,64.8,0.0,Russell Murphy,0.0,0.0,500
13358,13358,18/07/2020,Servicios bancarios y similares,626,0.2000000000000028,0.0,Russell Murphy,0.2000000000000028,0.0,600
13359,13359,18/07/2020,Clientes (euros),430,0.0,65.0,Russell Murphy,0.0,0.0,400
13360,13360,18/07/2020,Clientes (euros),430,30.25,0.0,Ethan Adams,0.0,0.0,400
13361,13361,18/07/2020,Hacienda Pública. IVA repercutido,477,0.0,5.25,Ethan Adams,0.0,0.0,400
13362,13362,18/07/2020,Prestaciones de servicios en España,705,0.0,25.0,Ethan Adams,0.0,25.0,700
13363,13363,21/07/2020,BBVA,572,29.91,0.0,David Kelly,0.0,0.0,500
13364,13364,21/07/2020,Servicios bancarios y similares,626,0.0899999999999998,0.0,David Kelly,0.0899999999999998,0.0,600
13365,13365,21/07/2020,Clientes (euros),430,0.0,30.0,David Kelly,0.0,0.0,400
13366,13366,21/07/2020,BBVA,572,29.91,0.0,Russell Murphy,0.0,0.0,500
13367,13367,21/07/2020,Servicios bancarios y similares,626,0.0899999999999998,0.0,Russell Murphy,0.0899999999999998,0.0,600
13368,13368,21/07/2020,Clientes (euros),430,0.0,30.0,Russell Murphy,0.0,0.0,400
13369,13369,21/07/2020,BBVA,572,814.33,0.0,Fred Smith,0.0,0.0,500
13370,13370,21/07/2020,Clientes (euros),430,0.0,814.33,Fred Smith,0.0,0.0,400
13371,13371,21/07/2020,Clientes (euros),430,30.0,0.0,Russell Murphy,0.0,0.0,400
13372,13372,21/07/2020,Hacienda Pública. IVA repercutido,477,0.0,5.21,Russell Murphy,0.0,0.0,400
13373,13373,21/07/2020,Ventas de mercaderías en España,700,0.0,0.0,Russell Murphy,0.0,0.0,700
13374,13374,21/07/2020,Prestaciones de servicios en España,705,0.0,24.79,Russell Murphy,0.0,24.79,700
13375,13375,21/07/2020,Clientes (euros),430,65.0,0.0,Russell Murphy,0.0,0.0,400
13376,13376,21/07/2020,Hacienda Pública. IVA repercutido,477,0.0,11.28,Russell Murphy,0.0,0.0,400
13377,13377,21/07/2020,Ventas de mercaderías en España,700,0.0,0.0,Russell Murphy,0.0,0.0,700
13378,13378,21/07/2020,Prestaciones de servicios en España,705,0.0,53.72,Russell Murphy,0.0,53.72,700
13379,13379,22/07/2020,Clientes (euros),430,30.0,0.0,David Kelly,0.0,0.0,400
13380,13380,22/07/2020,Hacienda Pública. IVA repercutido,477,0.0,5.21,David Kelly,0.0,0.0,400
13381,13381,22/07/2020,Prestaciones de servicios en España,705,0.0,0.0,David Kelly,0.0,0.0,700
13382,13382,22/07/2020,Prestaciones de servicios en España,705,0.0,24.79,David Kelly,0.0,24.79,700
13383,13383,22/07/2020,Clientes (euros),430,188.76,0.0,Shirley Suarez,0.0,0.0,400
13384,13384,22/07/2020,Hacienda Pública. IVA repercutido,477,0.0,32.76,Shirley Suarez,0.0,0.0,400
13385,13385,22/07/2020,Prestaciones de servicios en España,705,0.0,156.0,Shirley Suarez,0.0,156.0,700
13386,13386,22/07/2020,Clientes (euros),430,72.60000000000001,0.0,Ethan Adams,0.0,0.0,400
13387,13387,22/07/2020,Hacienda Pública. IVA repercutido,477,0.0,12.6,Ethan Adams,0.0,0.0,400
13388,13388,22/07/2020,Prestaciones de servicios en España,705,0.0,60.0,Ethan Adams,0.0,60.0,700
13389,13389,23/07/2020,BBVA,572,0.0,43.13,Tommy Walter,0.0,0.0,500
13390,13390,23/07/2020,"Hacienda Pública, acreedora por impuesto sobre sociedades",475,43.13,0.0,Tommy Walter,0.0,0.0,400
13391,13391,23/07/2020,Clientes (euros),430,145.71,0.0,Brittney Martin,0.0,0.0,400
13392,13392,23/07/2020,Hacienda Pública. IVA repercutido,477,0.0,25.29,Brittney Martin,0.0,0.0,400
13393,13393,23/07/2020,Prestaciones de servicios en España,705,0.0,120.42,Brittney Martin,0.0,120.42,700
13394,13394,24/07/2020,BBVA,572,0.0,18.13,Holly Vega,0.0,0.0,500
13395,13395,24/07/2020,Acreedores por prestaciones de servicios (euros),410,18.13,0.0,Holly Vega,0.0,0.0,400
13396,13396,24/07/2020,BBVA,572,0.0,142.43,Paul Jones,0.0,0.0,500
13397,13397,24/07/2020,Acreedores por prestaciones de servicios (euros),410,142.43,0.0,Paul Jones,0.0,0.0,400
13398,13398,24/07/2020,Clientes (euros),430,96.8,0.0,Shirley Suarez,0.0,0.0,400
13399,13399,24/07/2020,Hacienda Pública. IVA repercutido,477,0.0,16.8,Shirley Suarez,0.0,0.0,400
13400,13400,24/07/2020,Prestaciones de servicios en España,705,0.0,80.0,Shirley Suarez,0.0,80.0,700
13401,13401,24/07/2020,Clientes (euros),430,163.35,0.0,Ethan Adams,0.0,0.0,400
13402,13402,24/07/2020,Hacienda Pública. IVA repercutido,477,0.0,28.35,Ethan Adams,0.0,0.0,400
13403,13403,24/07/2020,Prestaciones de servicios en España,705,0.0,135.0,Ethan Adams,0.0,135.0,700
13404,13404,27/07/2020,BBVA,572,34.89,0.0,Samantha Terry,0.0,0.0,500
13405,13405,27/07/2020,Servicios bancarios y similares,626,0.1099999999999994,0.0,Samantha Terry,0.1099999999999994,0.0,600
13406,13406,27/07/2020,Clientes (euros),430,0.0,35.0,Samantha Terry,0.0,0.0,400
13407,13407,27/07/2020,Clientes (euros),430,35.0,0.0,Samantha Terry,0.0,0.0,400
13408,13408,27/07/2020,Hacienda Pública. IVA repercutido,477,0.0,6.07,Samantha Terry,0.0,0.0,400
13409,13409,27/07/2020,Prestaciones de servicios en España,705,0.0,0.0,Samantha Terry,0.0,0.0,700
13410,13410,27/07/2020,Prestaciones de servicios en España,705,0.0,28.93,Samantha Terry,0.0,28.93,700
13411,13411,27/07/2020,BBVA,572,26.09,0.0,Megan Green,0.0,0.0,500
13412,13412,27/07/2020,Clientes (euros),430,0.0,26.09,Megan Green,0.0,0.0,400
13413,13413,27/07/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,30.25,Stephanie Ross,0.0,0.0,400
13414,13414,27/07/2020,Hacienda Pública. IVA soportado,472,5.25,0.0,Stephanie Ross,0.0,0.0,400
13415,13415,27/07/2020,Servicios de profesionales independientes,623,25.0,0.0,Stephanie Ross,25.0,0.0,600
13416,13416,27/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,12.31,Robert Haynes,0.0,0.0,400
13417,13417,27/07/2020,Hacienda Pública. IVA soportado,472,2.27,0.0,Robert Haynes,0.0,0.0,400
13418,13418,27/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,0.76,Robert Haynes,0.0,0.0,400
13419,13419,27/07/2020,Servicios de profesionales independientes,623,10.8,0.0,Robert Haynes,10.8,0.0,600
13420,13420,27/07/2020,BBVA,572,308.55,0.0,Ethan Adams,0.0,0.0,500
13421,13421,27/07/2020,Clientes (euros),430,0.0,308.55,Ethan Adams,0.0,0.0,400
13422,13422,27/07/2020,BBVA,572,5828.11,0.0,David Reed,0.0,0.0,500
13423,13423,27/07/2020,Clientes (euros),430,0.0,5828.11,David Reed,0.0,0.0,400
13424,13424,27/07/2020,Clientes (euros),430,26.09,0.0,Megan Green,0.0,0.0,400
13425,13425,27/07/2020,Hacienda Pública. IVA repercutido,477,0.0,4.53,Megan Green,0.0,0.0,400
13426,13426,27/07/2020,Prestaciones de servicios en España,705,0.0,21.56,Megan Green,0.0,21.56,700
13427,13427,28/07/2020,Cash,570,30.25,0.0,Ethan Adams,0.0,0.0,500
13428,13428,28/07/2020,Clientes (euros),430,0.0,30.25,Ethan Adams,0.0,0.0,400
13429,13429,28/07/2020,Clientes (euros),430,30.25,0.0,Ethan Adams,0.0,0.0,400
13430,13430,28/07/2020,Hacienda Pública. IVA repercutido,477,0.0,5.25,Ethan Adams,0.0,0.0,400
13431,13431,28/07/2020,Prestaciones de servicios en España,705,0.0,25.0,Ethan Adams,0.0,25.0,700
13432,13432,28/07/2020,BBVA,572,0.0,179.66,Robert Haynes,0.0,0.0,500
13433,13433,28/07/2020,Acreedores por prestaciones de servicios (euros),410,179.66,0.0,Robert Haynes,0.0,0.0,400
13434,13434,28/07/2020,BBVA,572,0.0,30.25,Stephanie Ross,0.0,0.0,500
13435,13435,28/07/2020,Acreedores por prestaciones de servicios en España (euros),410,30.25,0.0,Stephanie Ross,0.0,0.0,400
13436,13436,28/07/2020,BBVA,572,272.25,0.0,Dana Bennett,0.0,0.0,500
13437,13437,28/07/2020,Clientes (euros),430,0.0,272.25,Dana Bennett,0.0,0.0,400
13438,13438,29/07/2020,BBVA,572,154.88,0.0,Ethan Adams,0.0,0.0,500
13439,13439,29/07/2020,Clientes (euros),430,0.0,154.88,Ethan Adams,0.0,0.0,400
13440,13440,29/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,26.0,Michael Lopez,0.0,0.0,400
13441,13441,29/07/2020,Hacienda Pública. IVA soportado,472,4.51,0.0,Michael Lopez,0.0,0.0,400
13442,13442,29/07/2020,Servicios de profesionales independientes,623,21.49,0.0,Michael Lopez,21.49,0.0,600
13443,13443,29/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,284.74,Manuel Brock,0.0,0.0,400
13444,13444,29/07/2020,Hacienda Pública. IVA soportado,472,49.42,0.0,Manuel Brock,0.0,0.0,400
13445,13445,29/07/2020,Servicios de profesionales independientes,623,235.32,0.0,Manuel Brock,235.32,0.0,600
13446,13446,29/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,54.67,Connie Lawrence,0.0,0.0,400
13447,13447,29/07/2020,Hacienda Pública. IVA soportado,472,9.49,0.0,Connie Lawrence,0.0,0.0,400
13448,13448,29/07/2020,Servicios de profesionales independientes,623,45.18,0.0,Connie Lawrence,45.18,0.0,600
13449,13449,29/07/2020,BBVA,572,1046.0,0.0,Abigail Shaffer,0.0,0.0,500
13450,13450,29/07/2020,Clientes (euros),430,0.0,1046.0,Abigail Shaffer,0.0,0.0,400
13451,13451,30/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,251.82,Casey Wilkins,0.0,0.0,400
13452,13452,30/07/2020,Hacienda Pública. IVA soportado,472,49.89,0.0,Casey Wilkins,0.0,0.0,400
13453,13453,30/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,35.63,Casey Wilkins,0.0,0.0,400
13454,13454,30/07/2020,Servicios de profesionales independientes,623,237.56,0.0,Casey Wilkins,237.56,0.0,600
13455,13455,30/07/2020,Diferencias positivas de cambio,768,0.0,0.0,Dennis Huffman,0.0,0.0,700
13456,13456,30/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,0.0,Dennis Huffman,0.0,0.0,400
13457,13457,30/07/2020,BBVA,572,0.0,10.38,Dennis Huffman,0.0,0.0,500
13458,13458,30/07/2020,Diferencias negativas de cambio,668,0.0200000000000013,0.0,Dennis Huffman,0.0200000000000013,0.0,600
13459,13459,30/07/2020,Acreedores por prestaciones de servicios (euros),410,10.36,0.0,Dennis Huffman,0.0,0.0,400
13460,13460,31/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,3.1500000000000004,Elizabeth Kelley,0.0,0.0,400
13461,13461,31/07/2020,Hacienda Pública. IVA soportado,472,0.55,0.0,Elizabeth Kelley,0.0,0.0,400
13462,13462,31/07/2020,Servicios de profesionales independientes,623,2.6,0.0,Elizabeth Kelley,2.6,0.0,600
13463,13463,31/07/2020,Cash,570,0.0,158.38,Steve Sanchez,0.0,0.0,500
13464,13464,31/07/2020,Acreedores por prestaciones de servicios (euros),410,158.38,0.0,Steve Sanchez,0.0,0.0,400
13465,13465,31/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,158.38000000000002,Steve Sanchez,0.0,0.0,400
13466,13466,31/07/2020,Hacienda Pública. IVA soportado,472,27.49,0.0,Steve Sanchez,0.0,0.0,400
13467,13467,31/07/2020,Otros servicios,629,130.89,0.0,Steve Sanchez,130.89,0.0,600
13468,13468,31/07/2020,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,108.03,Anthony Rodriguez,0.0,0.0,400
13469,13469,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,22.69,Anthony Rodriguez,0.0,0.0,400
13470,13470,31/07/2020,Hacienda Pública. IVA soportado,472,22.69,0.0,Anthony Rodriguez,0.0,0.0,400
13471,13471,31/07/2020,Servicios de profesionales independientes,623,15.9,0.0,Anthony Rodriguez,15.9,0.0,600
13472,13472,31/07/2020,Servicios de profesionales independientes,623,66.89,0.0,Anthony Rodriguez,66.89,0.0,600
13473,13473,31/07/2020,Servicios de profesionales independientes,623,25.24,0.0,Anthony Rodriguez,25.24,0.0,600
13474,13474,31/07/2020,Acreedores por prestaciones de servicios intracomunitarios (euros),410,0.0,12.28,Michelle Evans,0.0,0.0,400
13475,13475,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,2.58,Michelle Evans,0.0,0.0,400
13476,13476,31/07/2020,Hacienda Pública. IVA soportado,472,2.58,0.0,Michelle Evans,0.0,0.0,400
13477,13477,31/07/2020,Servicios de profesionales independientes,623,12.28,0.0,Michelle Evans,12.28,0.0,600
13478,13478,31/07/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,219.51,Michael Lewis,0.0,0.0,400
13479,13479,31/07/2020,Hacienda Pública. IVA soportado,472,38.1,0.0,Michael Lewis,0.0,0.0,400
13480,13480,31/07/2020,Transportes,624,181.41,0.0,Michael Lewis,181.41,0.0,600
13481,13481,31/07/2020,Seguridad Social a cargo de la empresa,642,142.17,0.0,Kimberly Gutierrez,142.17,0.0,600
13482,13482,31/07/2020,"Organismos de la Seguridad Social, acreedores",476,0.0,180.69,Kimberly Gutierrez,0.0,0.0,400
13483,13483,31/07/2020,BBVA,572,0.0,568.15,Kimberly Gutierrez,0.0,0.0,500
13484,13484,31/07/2020,Sueldos y salarios,640,606.67,0.0,Kimberly Gutierrez,606.67,0.0,600
13485,13485,31/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,107.44,Stephanie Williams,0.0,0.0,400
13486,13486,31/07/2020,Seguridad Social a cargo de la empresa,642,297.73,0.0,Stephanie Williams,297.73,0.0,600
13487,13487,31/07/2020,"Organismos de la Seguridad Social, acreedores",476,0.0,369.18,Stephanie Williams,0.0,0.0,400
13488,13488,31/07/2020,BBVA,572,0.0,946.12,Stephanie Williams,0.0,0.0,500
13489,13489,31/07/2020,Sueldos y salarios,640,1125.01,0.0,Stephanie Williams,1125.01,0.0,600
13490,13490,31/07/2020,Acreedores por prestaciones de servicios (euros),410,0.0,33.42,Lisa Barnes,0.0,0.0,400
13491,13491,31/07/2020,Transportes,624,33.42,0.0,Lisa Barnes,33.42,0.0,600
13492,13492,31/07/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,957.7,James Ferrell,0.0,0.0,400
13493,13493,31/07/2020,Hacienda Pública. IVA soportado,472,189.73,0.0,James Ferrell,0.0,0.0,400
13494,13494,31/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,135.52,James Ferrell,0.0,0.0,400
13495,13495,31/07/2020,Servicios de profesionales independientes,623,324.40000000000003,0.0,James Ferrell,324.40000000000003,0.0,600
13496,13496,31/07/2020,Servicios de profesionales independientes,623,55.77,0.0,James Ferrell,55.77,0.0,600
13497,13497,31/07/2020,Servicios de profesionales independientes,623,119.2,0.0,James Ferrell,119.2,0.0,600
13498,13498,31/07/2020,Servicios de profesionales independientes,623,3.36,0.0,James Ferrell,3.36,0.0,600
13499,13499,31/07/2020,Servicios de profesionales independientes,623,400.76,0.0,James Ferrell,400.76,0.0,600
13500,13500,31/07/2020,Acreedores por prestaciones de servicios en España (euros),410,0.0,21.2,Tricia Valencia,0.0,0.0,400
13501,13501,31/07/2020,Hacienda Pública. IVA soportado,472,4.2,0.0,Tricia Valencia,0.0,0.0,400
13502,13502,31/07/2020,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,3.0,Tricia Valencia,0.0,0.0,400
13503,13503,31/07/2020,Servicios de profesionales independientes,623,20.0,0.0,Tricia Valencia,20.0,0.0,600
13504,13504,31/07/2020,Clientes (euros),430,3323.42,0.0,Abigail Shaffer,0.0,0.0,400
13505,13505,31/07/2020,Prestaciones de servicios Intracomunitarias,705,0.0,20.0,Abigail Shaffer,0.0,20.0,700
13506,13506,31/07/2020,Prestaciones de servicios Intracomunitarias,705,0.0,33.42,Abigail Shaffer,0.0,33.42,700
13507,13507,31/07/2020,Prestaciones de servicios Intracomunitarias,705,0.0,3270.0,Abigail Shaffer,0.0,3270.0,700
13508,13508,31/07/2020,Clientes (euros),430,799.8100000000001,0.0,Dana Bennett,0.0,0.0,400
13509,13509,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,138.81,Dana Bennett,0.0,0.0,400
13510,13510,31/07/2020,Prestaciones de servicios en España,705,0.0,661.0,Dana Bennett,0.0,661.0,700
13511,13511,31/07/2020,Clientes (euros),430,894.19,0.0,Connie Lawrence,0.0,0.0,400
13512,13512,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,155.19,Connie Lawrence,0.0,0.0,400
13513,13513,31/07/2020,Prestaciones de servicios en España,705,0.0,739.0,Connie Lawrence,0.0,739.0,700
13514,13514,31/07/2020,Clientes (euros),430,41.14,0.0,Mark Brown,0.0,0.0,400
13515,13515,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,7.140000000000001,Mark Brown,0.0,0.0,400
13516,13516,31/07/2020,Prestaciones de servicios en España,705,0.0,34.0,Mark Brown,0.0,34.0,700
13517,13517,31/07/2020,Clientes (euros),430,1498.61,0.0,Gabrielle Davis,0.0,0.0,400
13518,13518,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,260.09000000000003,Gabrielle Davis,0.0,0.0,400
13519,13519,31/07/2020,Prestaciones de servicios en España,705,0.0,453.84,Gabrielle Davis,0.0,453.84,700
13520,13520,31/07/2020,Prestaciones de servicios en España,705,0.0,30.0,Gabrielle Davis,0.0,30.0,700
13521,13521,31/07/2020,Prestaciones de servicios en España,705,0.0,164.88,Gabrielle Davis,0.0,164.88,700
13522,13522,31/07/2020,Prestaciones de servicios en España,705,0.0,93.24,Gabrielle Davis,0.0,93.24,700
13523,13523,31/07/2020,Prestaciones de servicios en España,705,0.0,496.56,Gabrielle Davis,0.0,496.56,700
13524,13524,31/07/2020,Clientes (euros),430,151.42000000000002,0.0,Brittany Farmer,0.0,0.0,400
13525,13525,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,26.28,Brittany Farmer,0.0,0.0,400
13526,13526,31/07/2020,Prestaciones de servicios en España,705,0.0,125.14,Brittany Farmer,0.0,125.14,700
13527,13527,31/07/2020,Clientes (euros),430,2184.05,0.0,Ryan Munoz,0.0,0.0,400
13528,13528,31/07/2020,Hacienda Pública. IVA repercutido,477,0.0,379.05,Ryan Munoz,0.0,0.0,400
13529,13529,31/07/2020,Prestaciones de servicios en España,705,0.0,30.0,Ryan Munoz,0.0,30.0,700
13530,13530,31/07/2020,Prestaciones de servicios en España,705,0.0,1775.0,Ryan Munoz,0.0,1775.0,700
13531,13531,31/07/2020,"Organismos de la Seguridad Social, acreedores",476,553.88,0.0,Tommy Walter,0.0,0.0,400
13532,13532,31/07/2020,BBVA,572,0.0,553.88,Tommy Walter,0.0,0.0,500
13533,13533,03/08/2020,Acreedores por prestaciones de servicios (euros),410,0.0,0.05,Emily Nelson,0.0,0.0,400
13534,13534,03/08/2020,Hacienda Pública. IVA soportado,472,0.01,0.0,Emily Nelson,0.0,0.0,400
13535,13535,03/08/2020,Arrendamientos y cánones,621,0.04,0.0,Emily Nelson,0.04,0.0,600
13536,13536,03/08/2020,BBVA,572,0.0,284.74,Manuel Brock,0.0,0.0,500
13537,13537,03/08/2020,Acreedores por prestaciones de servicios (euros),410,284.74,0.0,Manuel Brock,0.0,0.0,400
13538,13538,03/08/2020,BBVA,572,0.0,33.78,Lisa Barnes,0.0,0.0,500
13539,13539,03/08/2020,Acreedores por prestaciones de servicios (euros),410,33.78,0.0,Lisa Barnes,0.0,0.0,400
13540,13540,03/08/2020,Acreedores por prestaciones de servicios (euros),410,0.0,18.13,Holly Vega,0.0,0.0,400
13541,13541,03/08/2020,Hacienda Pública. IVA soportado,472,3.15,0.0,Holly Vega,0.0,0.0,400
13542,13542,03/08/2020,Arrendamientos y cánones,621,14.98,0.0,Holly Vega,14.98,0.0,600
13543,13543,04/08/2020,Cash,570,30.25,0.0,Ethan Adams,0.0,0.0,500
13544,13544,04/08/2020,Clientes (euros),430,0.0,30.25,Ethan Adams,0.0,0.0,400
13545,13545,04/08/2020,Clientes (euros),430,30.25,0.0,Ethan Adams,0.0,0.0,400
13546,13546,04/08/2020,Hacienda Pública. IVA repercutido,477,0.0,5.25,Ethan Adams,0.0,0.0,400
13547,13547,04/08/2020,Prestaciones de servicios en España,705,0.0,25.0,Ethan Adams,0.0,25.0,700
13548,13548,04/08/2020,BBVA,572,0.0,6.05,Sierra Johnson,0.0,0.0,500
13549,13549,04/08/2020,Acreedores por prestaciones de servicios (euros),410,6.05,0.0,Sierra Johnson,0.0,0.0,400
13550,13550,04/08/2020,BBVA,572,54.84,0.0,Amanda Sullivan MD,0.0,0.0,500
13551,13551,04/08/2020,Servicios bancarios y similares,626,0.1599999999999966,0.0,Amanda Sullivan MD,0.1599999999999966,0.0,600
13552,13552,04/08/2020,Clientes (euros),430,0.0,55.0,Amanda Sullivan MD,0.0,0.0,400
13553,13553,04/08/2020,Clientes (euros),430,55.0,0.0,Amanda Sullivan MD,0.0,0.0,400
13554,13554,04/08/2020,Hacienda Pública. IVA repercutido,477,0.0,9.55,Amanda Sullivan MD,0.0,0.0,400
13555,13555,04/08/2020,Prestaciones de servicios en España,705,0.0,0.0,Amanda Sullivan MD,0.0,0.0,700
13556,13556,04/08/2020,Prestaciones de servicios en España,705,0.0,45.45,Amanda Sullivan MD,0.0,45.45,700
13557,13557,04/08/2020,BBVA,572,44.86,0.0,Krista Benton,0.0,0.0,500
13558,13558,04/08/2020,Servicios bancarios y similares,626,0.1400000000000005,0.0,Krista Benton,0.1400000000000005,0.0,600
13559,13559,04/08/2020,Clientes (euros),430,0.0,45.0,Krista Benton,0.0,0.0,400
